1712812202.217842000 1712812202.192981615 2140 1712812200.052981615 1 20
1712812202.242830000 1712812202.217981615 2165 1712812200.052981615 1 20
1712812202.267860000 1712812202.242981615 2190 1712812200.052981615 1 20
1712812202.292852000 1712812202.267981615 2215 1712812200.052981615 1 20
1712812202.317853000 1712812202.292981615 2240 1712812200.052981615 1 20
1712812202.342825000 1712812202.317981615 2265 1712812200.052981615 1 20
1712812202.367824000 1712812202.342981615 2290 1712812200.052981615 1 20
1712812202.392874000 1712812202.367981615 2315 1712812200.052981615 1 20
1712812202.417840000 1712812202.392981615 2340 1712812200.052981615 1 20
1712812202.442861000 1712812202.417981615 2365 1712812200.052981615 1 20
1712812202.467900000 1712812202.442981615 2390 1712812200.052981615 1 20
1712812202.492847000 1712812202.467981615 2415 1712812200.052981615 1 20
1712812202.517849000 1712812202.492981615 2440 1712812200.052981615 1 20
1712812202.542824000 1712812202.517981615 2465 1712812200.052981615 1 20
1712812202.567827000 1712812202.542981615 2490 1712812200.052981615 1 20
1712812202.592834000 1712812202.567981615 2515 1712812200.052981615 1 20
1712812202.617839000 1712812202.592981615 2540 1712812200.052981615 1 20
1712812202.642859000 1712812202.617981615 2565 1712812200.052981615 1 20
1712812202.667819000 1712812202.642981615 2590 1712812200.052981615 1 20
1712812202.692894000 1712812202.667981615 2615 1712812200.052981615 1 20
1712812202.717862000 1712812202.692981615 2640 1712812200.052981615 1 20
1712812202.742875000 1712812202.717981615 2665 1712812200.052981615 1 20
1712812202.767888000 1712812202.742981615 2690 1712812200.052981615 1 20
1712812202.792902000 1712812202.767981615 2715 1712812200.052981615 1 20
1712812202.817972000 1712812202.792981615 2740 1712812200.052981615 1 20
1712812202.842896000 1712812202.817981615 2765 1712812200.052981615 1 20
1712812202.867919000 1712812202.842981615 2790 1712812200.052981615 1 20
1712812202.892918000 1712812202.867981615 2815 1712812200.052981615 1 20
1712812202.917925000 1712812202.892981615 2840 1712812200.052981615 1 20
1712812202.942956000 1712812202.917981615 2865 1712812200.052981615 1 20
1712812202.967908000 1712812202.942981615 2890 1712812200.052981615 1 20
1712812202.992921000 1712812202.967981615 2915 1712812200.052981615 1 20
1712812203.017956000 1712812202.992981615 2940 1712812200.052981615 1 20
1712812203.042927000 1712812203.017981615 2965 1712812200.052981615 1 20
1712812203.068023000 1712812203.042981615 2990 1712812200.052981615 1 20
1712812203.093090000 1712812203.067981615 3015 1712812200.052981615 1 20
1712812203.117923000 1712812203.092981615 3040 1712812200.052981615 1 20
1712812203.142959000 1712812203.117981615 3065 1712812200.052981615 1 20
1712812203.167914000 1712812203.142981615 3090 1712812200.052981615 1 20
1712812203.192943000 1712812203.167981615 3115 1712812200.052981615 1 20
1712812203.217905000 1712812203.192981615 3140 1712812200.052981615 1 20
1712812203.242939000 1712812203.217981615 3165 1712812200.052981615 1 20
1712812203.267973000 1712812203.242981615 3190 1712812200.052981615 1 20
1712812203.292974000 1712812203.267981615 3215 1712812200.052981615 1 20
1712812203.317957000 1712812203.292981615 3240 1712812200.052981615 1 20
1712812203.342993000 1712812203.317981615 3265 1712812200.052981615 1 20
1712812203.367961000 1712812203.342981615 3290 1712812200.052981615 1 20
1712812203.392972000 1712812203.367981615 3315 1712812200.052981615 1 20
1712812203.417959000 1712812203.392981615 3340 1712812200.052981615 1 20
1712812203.442953000 1712812203.417981615 3365 1712812200.052981615 1 20
1712812203.468016000 1712812203.442981615 3390 1712812200.052981615 1 20
1712812203.492996000 1712812203.467981615 3415 1712812200.052981615 1 20
1712812203.517940000 1712812203.492981615 3440 1712812200.052981615 1 20
1712812203.542918000 1712812203.517981615 3465 1712812200.052981615 1 20
1712812203.567938000 1712812203.542981615 3490 1712812200.052981615 1 20
1712812203.592963000 1712812203.567981615 3515 1712812200.052981615 1 20
1712812203.617960000 1712812203.592981615 3540 1712812200.052981615 1 20
1712812203.642925000 1712812203.617981615 3565 1712812200.052981615 1 20
1712812203.667933000 1712812203.642981615 3590 1712812200.052981615 1 20
1712812203.692949000 1712812203.667981615 3615 1712812200.052981615 1 20
1712812203.717954000 1712812203.692981615 3640 1712812200.052981615 1 20
1712812203.742959000 1712812203.717981615 3665 1712812200.052981615 1 20
1712812203.771428000 1712812203.742981615 3690 1712812200.052981615 1 20
1712812203.792957000 1712812203.767981615 3715 1712812200.052981615 1 20
1712812203.817951000 1712812203.792981615 3740 1712812200.052981615 1 20
1712812203.842964000 1712812203.817981615 3765 1712812200.052981615 1 20
1712812203.867970000 1712812203.842981615 3790 1712812200.052981615 1 20
1712812203.892932000 1712812203.867981615 3815 1712812200.052981615 1 20
1712812203.917923000 1712812203.892981615 3840 1712812200.052981615 1 20
1712812203.942935000 1712812203.917981615 3865 1712812200.052981615 1 20
1712812203.967957000 1712812203.942981615 3890 1712812200.052981615 1 20
1712812203.992941000 1712812203.967981615 3915 1712812200.052981615 1 20
1712812204.017980000 1712812203.992981615 3940 1712812200.052981615 1 20
1712812204.042965000 1712812204.017981615 3965 1712812200.052981615 1 20
1712812204.067965000 1712812204.042981615 3990 1712812200.052981615 1 20
1712812204.092981000 1712812204.067981615 4015 1712812200.052981615 1 20
1712812204.117973000 1712812204.092981615 4040 1712812200.052981615 1 20
1712812204.142930000 1712812204.117981615 4065 1712812200.052981615 1 20
1712812204.167942000 1712812204.142981615 4090 1712812200.052981615 1 20
1712812204.192963000 1712812204.167981615 4115 1712812200.052981615 1 20
1712812204.218021000 1712812204.192981615 4140 1712812200.052981615 1 20
1712812204.243166000 1712812204.217981615 4165 1712812200.052981615 1 20
1712812204.268031000 1712812204.242981615 4190 1712812200.052981615 1 20
1712812204.293040000 1712812204.267981615 4215 1712812200.052981615 1 20
1712812204.318072000 1712812204.292981615 4240 1712812200.052981615 1 20
1712812204.343047000 1712812204.317981615 4265 1712812200.052981615 1 20
1712812204.368098000 1712812204.342981615 4290 1712812200.052981615 1 20
1712812204.393063000 1712812204.367981615 4315 1712812200.052981615 1 20
1712812204.418067000 1712812204.392981615 4340 1712812200.052981615 1 20
1712812204.443033000 1712812204.417981615 4365 1712812200.052981615 1 20
1712812204.468013000 1712812204.442981615 4390 1712812200.052981615 1 20
1712812204.493080000 1712812204.467981615 4415 1712812200.052981615 1 20
1712812204.518020000 1712812204.492981615 4440 1712812200.052981615 1 20
1712812204.543022000 1712812204.517981615 4465 1712812200.052981615 1 20
1712812204.568014000 1712812204.542981615 4490 1712812200.052981615 1 20
1712812204.593014000 1712812204.567981615 4515 1712812200.052981615 1 20
1712812204.617989000 1712812204.592981615 4540 1712812200.052981615 1 20
1712812204.643002000 1712812204.617981615 4565 1712812200.052981615 1 20
1712812204.668015000 1712812204.642981615 4590 1712812200.052981615 1 20
1712812204.693031000 1712812204.667981615 4615 1712812200.052981615 1 20
1712812204.718063000 1712812204.692981615 4640 1712812200.052981615 1 20
1712812204.743032000 1712812204.717981615 4665 1712812200.052981615 1 20
1712812204.768016000 1712812204.742981615 4690 1712812200.052981615 1 20
1712812204.793020000 1712812204.767981615 4715 1712812200.052981615 1 20
1712812204.818036000 1712812204.792981615 4740 1712812200.052981615 1 20
1712812204.843002000 1712812204.817981615 4765 1712812200.052981615 1 20
1712812204.868006000 1712812204.842981615 4790 1712812200.052981615 1 20
1712812204.893000000 1712812204.867981615 4815 1712812200.052981615 1 20
1712812204.918016000 1712812204.892981615 4840 1712812200.052981615 1 20
1712812204.943016000 1712812204.917981615 4865 1712812200.052981615 1 20
1712812204.967994000 1712812204.942981615 4890 1712812200.052981615 1 20
1712812204.992991000 1712812204.967981615 4915 1712812200.052981615 1 20
1712812205.018018000 1712812204.992981615 4940 1712812200.052981615 1 20
1712812205.043027000 1712812205.017981615 4965 1712812200.052981615 1 20
1712812205.068012000 1712812205.042981615 4990 1712812200.052981615 1 20
1712812205.093014000 1712812205.067981615 5015 1712812200.052981615 1 20
1712812205.118005000 1712812205.092981615 5040 1712812200.052981615 1 20
1712812205.142978000 1712812205.117981615 5065 1712812200.052981615 1 20
1712812205.168043000 1712812205.142981615 5090 1712812200.052981615 1 20
1712812205.193008000 1712812205.167981615 5115 1712812200.052981615 1 20
1712812205.217952000 1712812205.192981615 5140 1712812200.052981615 1 20
1712812205.243033000 1712812205.217981615 5165 1712812200.052981615 1 20
1712812205.267975000 1712812205.242981615 5190 1712812200.052981615 1 20
1712812205.292987000 1712812205.267981615 5215 1712812200.052981615 1 20
1712812205.317970000 1712812205.292981615 5240 1712812200.052981615 1 20
1712812205.342970000 1712812205.317981615 5265 1712812200.052981615 1 20
1712812205.367969000 1712812205.342981615 5290 1712812200.052981615 1 20
1712812205.393053000 1712812205.367981615 5315 1712812200.052981615 1 20
1712812205.417931000 1712812205.392981615 5340 1712812200.052981615 1 20
1712812205.442943000 1712812205.417981615 5365 1712812200.052981615 1 20
1712812205.467949000 1712812205.442981615 5390 1712812200.052981615 1 20
1712812205.492982000 1712812205.467981615 5415 1712812200.052981615 1 20
1712812205.517981000 1712812205.492981615 5440 1712812200.052981615 1 20
1712812205.542994000 1712812205.517981615 5465 1712812200.052981615 1 20
1712812205.568011000 1712812205.542981615 5490 1712812200.052981615 1 20
1712812205.593018000 1712812205.567981615 5515 1712812200.052981615 1 20
1712812205.618025000 1712812205.592981615 5540 1712812200.052981615 1 20
1712812205.643074000 1712812205.617981615 5565 1712812200.052981615 1 20
1712812205.668073000 1712812205.642981615 5590 1712812200.052981615 1 20
1712812205.693063000 1712812205.667981615 5615 1712812200.052981615 1 20
1712812205.718034000 1712812205.692981615 5640 1712812200.052981615 1 20
1712812205.743045000 1712812205.717981615 5665 1712812200.052981615 1 20
1712812205.768089000 1712812205.742981615 5690 1712812200.052981615 1 20
1712812205.793059000 1712812205.767981615 5715 1712812200.052981615 1 20
1712812205.818040000 1712812205.792981615 5740 1712812200.052981615 1 20
1712812205.843052000 1712812205.817981615 5765 1712812200.052981615 1 20
1712812205.868044000 1712812205.842981615 5790 1712812200.052981615 1 20
1712812205.893110000 1712812205.867981615 5815 1712812200.052981615 1 20
1712812205.918052000 1712812205.892981615 5840 1712812200.052981615 1 20
1712812205.943073000 1712812205.917981615 5865 1712812200.052981615 1 20
1712812205.968031000 1712812205.942981615 5890 1712812200.052981615 1 20
1712812205.993015000 1712812205.967981615 5915 1712812200.052981615 1 20
1712812206.018033000 1712812205.992981615 5940 1712812200.052981615 1 20
1712812206.043027000 1712812206.017981615 5965 1712812200.052981615 1 20
1712812206.068037000 1712812206.042981615 5990 1712812200.052981615 1 20
1712812206.093036000 1712812206.067981615 6015 1712812200.052981615 1 20
1712812206.118073000 1712812206.092981615 6040 1712812200.052981615 1 20
1712812206.143037000 1712812206.117981615 6065 1712812200.052981615 1 20
1712812206.167991000 1712812206.142981615 6090 1712812200.052981615 1 20
1712812206.192983000 1712812206.167981615 6115 1712812200.052981615 1 20
1712812206.218010000 1712812206.192981615 6140 1712812200.052981615 1 20
1712812206.243040000 1712812206.217981615 6165 1712812200.052981615 1 20
1712812206.268057000 1712812206.242981615 6190 1712812200.052981615 1 20
1712812206.293006000 1712812206.267981615 6215 1712812200.052981615 1 20
1712812206.317995000 1712812206.292981615 6240 1712812200.052981615 1 20
1712812206.343005000 1712812206.317981615 6265 1712812200.052981615 1 20
1712812206.368060000 1712812206.342981615 6290 1712812200.052981615 1 20
1712812206.393107000 1712812206.367981615 6315 1712812200.052981615 1 20
1712812206.418077000 1712812206.392981615 6340 1712812200.052981615 1 20
1712812206.443059000 1712812206.417981615 6365 1712812200.052981615 1 20
1712812206.468083000 1712812206.442981615 6390 1712812200.052981615 1 20
1712812206.493061000 1712812206.467981615 6415 1712812200.052981615 1 20
1712812206.518149000 1712812206.492981615 6440 1712812200.052981615 1 20
1712812206.543137000 1712812206.517981615 6465 1712812200.052981615 1 20
1712812206.568088000 1712812206.542981615 6490 1712812200.052981615 1 20
1712812206.593124000 1712812206.567981615 6515 1712812200.052981615 1 20
1712812206.618060000 1712812206.592981615 6540 1712812200.052981615 1 20
1712812206.643106000 1712812206.617981615 6565 1712812200.052981615 1 20
1712812206.668046000 1712812206.642981615 6590 1712812200.052981615 1 20
1712812206.693025000 1712812206.667981615 6615 1712812200.052981615 1 20
1712812206.718071000 1712812206.692981615 6640 1712812200.052981615 1 20
1712812206.743028000 1712812206.717981615 6665 1712812200.052981615 1 20
1712812206.768015000 1712812206.742981615 6690 1712812200.052981615 1 20
1712812206.793009000 1712812206.767981615 6715 1712812200.052981615 1 20
1712812206.818042000 1712812206.792981615 6740 1712812200.052981615 1 20
1712812206.843035000 1712812206.817981615 6765 1712812200.052981615 1 20
1712812206.868034000 1712812206.842981615 6790 1712812200.052981615 1 20
1712812206.893056000 1712812206.867981615 6815 1712812200.052981615 1 20
1712812206.918006000 1712812206.892981615 6840 1712812200.052981615 1 20
1712812206.943013000 1712812206.917981615 6865 1712812200.052981615 1 20
1712812206.968036000 1712812206.942981615 6890 1712812200.052981615 1 20
1712812206.992984000 1712812206.967981615 6915 1712812200.052981615 1 20
1712812207.018019000 1712812206.992981615 6940 1712812200.052981615 1 20
1712812207.043016000 1712812207.017981615 6965 1712812200.052981615 1 20
1712812207.068010000 1712812207.042981615 6990 1712812200.052981615 1 20
1712812207.093012000 1712812207.067981615 7015 1712812200.052981615 1 20
1712812207.118056000 1712812207.092981615 7040 1712812200.052981615 1 20
1712812207.143018000 1712812207.117981615 7065 1712812200.052981615 1 20
1712812207.168086000 1712812207.142981615 7090 1712812200.052981615 1 20
1712812207.193052000 1712812207.167981615 7115 1712812200.052981615 1 20
1712812207.218070000 1712812207.192981615 7140 1712812200.052981615 1 20
1712812207.243137000 1712812207.217981615 7165 1712812200.052981615 1 20
1712812207.268108000 1712812207.242981615 7190 1712812200.052981615 1 20
1712812207.293159000 1712812207.267981615 7215 1712812200.052981615 1 20
1712812207.318107000 1712812207.292981615 7240 1712812200.052981615 1 20
1712812207.343093000 1712812207.317981615 7265 1712812200.052981615 1 20
1712812207.368106000 1712812207.342981615 7290 1712812200.052981615 1 20
1712812207.393107000 1712812207.367981615 7315 1712812200.052981615 1 20
1712812207.418082000 1712812207.392981615 7340 1712812200.052981615 1 20
1712812207.443226000 1712812207.417981615 7365 1712812200.052981615 1 20
1712812207.468109000 1712812207.442981615 7390 1712812200.052981615 1 20
1712812207.493111000 1712812207.467981615 7415 1712812200.052981615 1 20
1712812207.518127000 1712812207.492981615 7440 1712812200.052981615 1 20
1712812207.543200000 1712812207.517981615 7465 1712812200.052981615 1 20
1712812207.568088000 1712812207.542981615 7490 1712812200.052981615 1 20
1712812207.593099000 1712812207.567981615 7515 1712812200.052981615 1 20
1712812207.618109000 1712812207.592981615 7540 1712812200.052981615 1 20
1712812207.643130000 1712812207.617981615 7565 1712812200.052981615 1 20
1712812207.668100000 1712812207.642981615 7590 1712812200.052981615 1 20
1712812207.693106000 1712812207.667981615 7615 1712812200.052981615 1 20
1712812207.718116000 1712812207.692981615 7640 1712812200.052981615 1 20
1712812207.743124000 1712812207.717981615 7665 1712812200.052981615 1 20
1712812207.768109000 1712812207.742981615 7690 1712812200.052981615 1 20
1712812207.793094000 1712812207.767981615 7715 1712812200.052981615 1 20
1712812207.818118000 1712812207.792981615 7740 1712812200.052981615 1 20
1712812207.843157000 1712812207.817981615 7765 1712812200.052981615 1 20
1712812207.868129000 1712812207.842981615 7790 1712812200.052981615 1 20
1712812207.893169000 1712812207.867981615 7815 1712812200.052981615 1 20
1712812207.918101000 1712812207.892981615 7840 1712812200.052981615 1 20
1712812207.943122000 1712812207.917981615 7865 1712812200.052981615 1 20
1712812207.968103000 1712812207.942981615 7890 1712812200.052981615 1 20
1712812207.993099000 1712812207.967981615 7915 1712812200.052981615 1 20
1712812208.018111000 1712812207.992981615 7940 1712812200.052981615 1 20
1712812208.043093000 1712812208.017981615 7965 1712812200.052981615 1 20
1712812208.068097000 1712812208.042981615 7990 1712812200.052981615 1 20
1712812208.093115000 1712812208.067981615 8015 1712812200.052981615 1 20
1712812208.118131000 1712812208.092981615 8040 1712812200.052981615 1 20
1712812208.143153000 1712812208.117981615 8065 1712812200.052981615 1 20
1712812208.168118000 1712812208.142981615 8090 1712812200.052981615 1 20
1712812208.193159000 1712812208.167981615 8115 1712812200.052981615 1 20
1712812208.218299000 1712812208.192981615 8140 1712812200.052981615 1 20
1712812208.243091000 1712812208.217981615 8165 1712812200.052981615 1 20
1712812208.268141000 1712812208.242981615 8190 1712812200.052981615 1 20
1712812208.293143000 1712812208.267981615 8215 1712812200.052981615 1 20
1712812208.318212000 1712812208.292981615 8240 1712812200.052981615 1 20
1712812208.343162000 1712812208.317981615 8265 1712812200.052981615 1 20
1712812208.368149000 1712812208.342981615 8290 1712812200.052981615 1 20
1712812208.393168000 1712812208.367981615 8315 1712812200.052981615 1 20
1712812208.418154000 1712812208.392981615 8340 1712812200.052981615 1 20
1712812208.443157000 1712812208.417981615 8365 1712812200.052981615 1 20
1712812208.468112000 1712812208.442981615 8390 1712812200.052981615 1 20
1712812208.493119000 1712812208.467981615 8415 1712812200.052981615 1 20
1712812208.518114000 1712812208.492981615 8440 1712812200.052981615 1 20
1712812208.543122000 1712812208.517981615 8465 1712812200.052981615 1 20
1712812208.568123000 1712812208.542981615 8490 1712812200.052981615 1 20
1712812208.593151000 1712812208.567981615 8515 1712812200.052981615 1 20
1712812208.618167000 1712812208.592981615 8540 1712812200.052981615 1 20
1712812208.643133000 1712812208.617981615 8565 1712812200.052981615 1 20
1712812208.668144000 1712812208.642981615 8590 1712812200.052981615 1 20
1712812208.693148000 1712812208.667981615 8615 1712812200.052981615 1 20
1712812208.718154000 1712812208.692981615 8640 1712812200.052981615 1 20
1712812208.743111000 1712812208.717981615 8665 1712812200.052981615 1 20
1712812208.768099000 1712812208.742981615 8690 1712812200.052981615 1 20
1712812208.793117000 1712812208.767981615 8715 1712812200.052981615 1 20
1712812208.818124000 1712812208.792981615 8740 1712812200.052981615 1 20
1712812208.843111000 1712812208.817981615 8765 1712812200.052981615 1 20
1712812208.868115000 1712812208.842981615 8790 1712812200.052981615 1 20
1712812208.893129000 1712812208.867981615 8815 1712812200.052981615 1 20
1712812208.918144000 1712812208.892981615 8840 1712812200.052981615 1 20
1712812208.943107000 1712812208.917981615 8865 1712812200.052981615 1 20
1712812208.968140000 1712812208.942981615 8890 1712812200.052981615 1 20
1712812208.993122000 1712812208.967981615 8915 1712812200.052981615 1 20
1712812209.018147000 1712812208.992981615 8940 1712812200.052981615 1 20
1712812209.043137000 1712812209.017981615 8965 1712812200.052981615 1 20
1712812209.068112000 1712812209.042981615 8990 1712812200.052981615 1 20
1712812209.093156000 1712812209.067981615 9015 1712812200.052981615 1 20
1712812209.118254000 1712812209.092981615 9040 1712812200.052981615 1 20
1712812209.143109000 1712812209.117981615 9065 1712812200.052981615 1 20
1712812209.168097000 1712812209.142981615 9090 1712812200.052981615 1 20
1712812209.193133000 1712812209.167981615 9115 1712812200.052981615 1 20
1712812209.218095000 1712812209.192981615 9140 1712812200.052981615 1 20
1712812209.243108000 1712812209.217981615 9165 1712812200.052981615 1 20
1712812209.268089000 1712812209.242981615 9190 1712812200.052981615 1 20
1712812209.293103000 1712812209.267981615 9215 1712812200.052981615 1 20
1712812209.318099000 1712812209.292981615 9240 1712812200.052981615 1 20
1712812209.343127000 1712812209.317981615 9265 1712812200.052981615 1 20
1712812209.368108000 1712812209.342981615 9290 1712812200.052981615 1 20
1712812209.393127000 1712812209.367981615 9315 1712812200.052981615 1 20
1712812209.418126000 1712812209.392981615 9340 1712812200.052981615 1 20
1712812209.443120000 1712812209.417981615 9365 1712812200.052981615 1 20
1712812209.468115000 1712812209.442981615 9390 1712812200.052981615 1 20
1712812209.493077000 1712812209.467981615 9415 1712812200.052981615 1 20
1712812209.518101000 1712812209.492981615 9440 1712812200.052981615 1 20
1712812209.543122000 1712812209.517981615 9465 1712812200.052981615 1 20
1712812209.568132000 1712812209.542981615 9490 1712812200.052981615 1 20
1712812209.593085000 1712812209.567981615 9515 1712812200.052981615 1 20
1712812209.618121000 1712812209.592981615 9540 1712812200.052981615 1 20
1712812209.643117000 1712812209.617981615 9565 1712812200.052981615 1 20
1712812209.668129000 1712812209.642981615 9590 1712812200.052981615 1 20
1712812209.693127000 1712812209.667981615 9615 1712812200.052981615 1 20
1712812209.718176000 1712812209.692981615 9640 1712812200.052981615 1 20
1712812209.743195000 1712812209.717981615 9665 1712812200.052981615 1 20
1712812209.768165000 1712812209.742981615 9690 1712812200.052981615 1 20
1712812209.793160000 1712812209.767981615 9715 1712812200.052981615 1 20
1712812209.818166000 1712812209.792981615 9740 1712812200.052981615 1 20
1712812209.843237000 1712812209.817981615 9765 1712812200.052981615 1 20
1712812209.868167000 1712812209.842981615 9790 1712812200.052981615 1 20
1712812209.893370000 1712812209.867981615 9815 1712812200.052981615 1 20
1712812209.918126000 1712812209.892981615 9840 1712812200.052981615 1 20
1712812209.943141000 1712812209.917981615 9865 1712812200.052981615 1 20
1712812209.968139000 1712812209.942981615 9890 1712812200.052981615 1 20
1712812209.993191000 1712812209.967981615 9915 1712812200.052981615 1 20
1712812210.018144000 1712812209.992981615 9940 1712812200.052981615 1 20
1712812210.043129000 1712812210.017981615 9965 1712812200.052981615 1 20
1712812210.068161000 1712812210.042981615 9990 1712812200.052981615 1 20
1712812210.193031000 1712812210.167717064 10115 1712812200.052718401 1.00003 10064
1712812210.218011000 1712812210.192716409 10140 1712812200.052718401 1.00003 10064
1712812210.242968000 1712812210.217715754 10165 1712812200.052718401 1.00003 10064
1712812210.267926000 1712812210.242715099 10190 1712812200.052718401 1.00003 10064
1712812210.292950000 1712812210.267714444 10215 1712812200.052718401 1.00003 10064
1712812210.317903000 1712812210.292713789 10240 1712812200.052718401 1.00003 10064
1712812210.342937000 1712812210.317713134 10265 1712812200.052718401 1.00003 10064
1712812210.367951000 1712812210.342712478 10290 1712812200.052718401 1.00003 10064
1712812210.392962000 1712812210.367711823 10315 1712812200.052718401 1.00003 10064
1712812210.417982000 1712812210.392711168 10340 1712812200.052718401 1.00003 10064
1712812210.443066000 1712812210.417710513 10365 1712812200.052718401 1.00003 10064
1712812210.468030000 1712812210.442709858 10390 1712812200.052718401 1.00003 10064
1712812210.492992000 1712812210.467709203 10415 1712812200.052718401 1.00003 10064
