2060 1712823003.452515 1712823003.471478
2085 1712823003.477516 1712823003.496465
2110 1712823003.502517 1712823003.521458
2135 1712823003.527518 1712823003.546491
2160 1712823003.552519 1712823003.571480
2185 1712823003.577520 1712823003.596502
2210 1712823003.602521 1712823003.621491
2235 1712823003.627522 1712823003.646505
2260 1712823003.652523 1712823003.671466
2285 1712823003.677524 1712823003.696474
2310 1712823003.702525 1712823003.721469
2335 1712823003.727526 1712823003.746483
2360 1712823003.752527 1712823003.771541
2385 1712823003.777528 1712823003.796500
2410 1712823003.802529 1712823003.821491
2435 1712823003.827530 1712823003.846484
2460 1712823003.852531 1712823003.871509
2485 1712823003.877532 1712823003.896473
2510 1712823003.902533 1712823003.921512
2535 1712823003.927534 1712823003.946500
2560 1712823003.952535 1712823003.971501
2585 1712823003.977536 1712823003.996478
2610 1712823004.002537 1712823004.021506
2635 1712823004.027538 1712823004.046503
2660 1712823004.052539 1712823004.071511
2685 1712823004.077540 1712823004.096497
2710 1712823004.102541 1712823004.121500
2735 1712823004.127542 1712823004.146561
2760 1712823004.152543 1712823004.171521
2785 1712823004.177544 1712823004.196490
2810 1712823004.202545 1712823004.221546
2835 1712823004.227546 1712823004.246495
2860 1712823004.252547 1712823004.271506
2885 1712823004.277548 1712823004.296492
2910 1712823004.302549 1712823004.321516
2935 1712823004.327550 1712823004.346493
2960 1712823004.352551 1712823004.371523
2985 1712823004.377552 1712823004.396532
3010 1712823004.402553 1712823004.421519
3035 1712823004.427554 1712823004.446496
3060 1712823004.452555 1712823004.471534
3085 1712823004.477556 1712823004.496502
3110 1712823004.502557 1712823004.521521
3135 1712823004.527558 1712823004.546553
3160 1712823004.552559 1712823004.571525
3185 1712823004.577560 1712823004.596535
3210 1712823004.602561 1712823004.621536
3235 1712823004.627562 1712823004.646539
3260 1712823004.652563 1712823004.671560
3285 1712823004.677564 1712823004.696502
3310 1712823004.702565 1712823004.721541
3335 1712823004.727566 1712823004.746523
3360 1712823004.752567 1712823004.771519
3385 1712823004.777568 1712823004.796541
3410 1712823004.802569 1712823004.821537
3435 1712823004.827570 1712823004.846512
3460 1712823004.852571 1712823004.871517
3485 1712823004.877572 1712823004.896516
3510 1712823004.902573 1712823004.921535
3535 1712823004.927574 1712823004.946550
3560 1712823004.952575 1712823004.971557
3585 1712823004.977576 1712823004.996539
3610 1712823005.002577 1712823005.021540
3635 1712823005.027578 1712823005.046533
3660 1712823005.052579 1712823005.071560
3685 1712823005.077580 1712823005.096514
3710 1712823005.102581 1712823005.121534
3735 1712823005.127582 1712823005.146589
3760 1712823005.152583 1712823005.171543
3785 1712823005.177584 1712823005.196520
3810 1712823005.202585 1712823005.221544
3835 1712823005.227586 1712823005.246529
3860 1712823005.252587 1712823005.271587
3885 1712823005.277588 1712823005.296520
3910 1712823005.302589 1712823005.321554
3935 1712823005.327590 1712823005.346534
3960 1712823005.352591 1712823005.371567
3985 1712823005.377592 1712823005.396530
4010 1712823005.402593 1712823005.421544
4035 1712823005.427594 1712823005.446538
4060 1712823005.452595 1712823005.471553
4085 1712823005.477596 1712823005.496558
4110 1712823005.502597 1712823005.521578
4135 1712823005.527598 1712823005.546548
4160 1712823005.552599 1712823005.571573
4185 1712823005.577600 1712823005.596533
4210 1712823005.602601 1712823005.621552
4235 1712823005.627602 1712823005.646574
4260 1712823005.652603 1712823005.671591
4285 1712823005.677604 1712823005.696564
4310 1712823005.702605 1712823005.721615
4335 1712823005.727606 1712823005.746576
4360 1712823005.752607 1712823005.771594
4385 1712823005.777608 1712823005.796543
4410 1712823005.802609 1712823005.821567
4435 1712823005.827610 1712823005.846557
4460 1712823005.852611 1712823005.871563
4485 1712823005.877612 1712823005.896559
4510 1712823005.902613 1712823005.921575
4535 1712823005.927614 1712823005.946561
4560 1712823005.952615 1712823005.971597
4585 1712823005.977616 1712823005.996560
4610 1712823006.002617 1712823006.021608
4635 1712823006.027618 1712823006.046554
4660 1712823006.052619 1712823006.071560
4685 1712823006.077620 1712823006.096544
4710 1712823006.102621 1712823006.121521
4735 1712823006.127622 1712823006.146530
4760 1712823006.152623 1712823006.171552
4785 1712823006.177624 1712823006.196527
4810 1712823006.202625 1712823006.221537
4835 1712823006.227626 1712823006.246527
4860 1712823006.252627 1712823006.271553
4885 1712823006.277628 1712823006.296533
4910 1712823006.302629 1712823006.321561
4935 1712823006.327630 1712823006.346579
4960 1712823006.352631 1712823006.371558
4985 1712823006.377632 1712823006.396545
5010 1712823006.402633 1712823006.421549
5035 1712823006.427634 1712823006.446539
5060 1712823006.452635 1712823006.471575
5085 1712823006.477636 1712823006.496553
5110 1712823006.502637 1712823006.521556
5135 1712823006.527638 1712823006.546578
5160 1712823006.552639 1712823006.571597
5185 1712823006.577640 1712823006.596582
5210 1712823006.602641 1712823006.621552
5235 1712823006.627642 1712823006.646561
5260 1712823006.652643 1712823006.671606
5285 1712823006.677644 1712823006.696560
5310 1712823006.702645 1712823006.721617
5335 1712823006.727646 1712823006.746548
5360 1712823006.752647 1712823006.771592
5385 1712823006.777648 1712823006.796583
5410 1712823006.802649 1712823006.821609
5435 1712823006.827650 1712823006.846569
5460 1712823006.852651 1712823006.871569
5485 1712823006.877652 1712823006.896569
5510 1712823006.902653 1712823006.921612
5535 1712823006.927654 1712823006.946591
5560 1712823006.952655 1712823006.971605
5585 1712823006.977656 1712823006.996571
5610 1712823007.002657 1712823007.021578
5635 1712823007.027658 1712823007.046561
5660 1712823007.052659 1712823007.071618
5685 1712823007.077660 1712823007.096622
5710 1712823007.102661 1712823007.121618
5735 1712823007.127662 1712823007.146626
5760 1712823007.152663 1712823007.171573
5785 1712823007.177664 1712823007.196577
5810 1712823007.202665 1712823007.221623
5835 1712823007.227666 1712823007.246569
5860 1712823007.252667 1712823007.271594
