1712891360.427355000 1712891360.406976892 12083 0.020378108 1712891360.407024355
1712891360.452336000 1712891360.431979436 12108 0.020356564 1712891360.432005355
1712891360.477384000 1712891360.456981981 12133 0.020402019 1712891360.457053355
1712891360.502383000 1712891360.481984526 12158 0.020398474 1712891360.482052355
1712891360.527310000 1712891360.506987071 12183 0.020322929 1712891360.506987071
1712891360.552323000 1712891360.531989615 12208 0.020333385 1712891360.532000071
1712891360.577324000 1712891360.556992160 12233 0.020331840 1712891360.557001071
1712891360.602406000 1712891360.581994705 12258 0.020411295 1712891360.582083071
1712891360.627309000 1712891360.606997250 12283 0.020311750 1712891360.606997250
1712891360.652343000 1712891360.631999794 12308 0.020343206 1712891360.632031250
1712891360.677351000 1712891360.657002339 12333 0.020348661 1712891360.657039250
1712891360.702428000 1712891360.682004884 12358 0.020423116 1712891360.682116250
1712891360.727297000 1712891360.707007429 12383 0.020289571 1712891360.707007429
1712891360.752387000 1712891360.732009973 12408 0.020377027 1712891360.732097429
1712891360.777390000 1712891360.757012518 12433 0.020377482 1712891360.757100429
1712891360.802375000 1712891360.782015063 12458 0.020359937 1712891360.782085429
1712891360.827345000 1712891360.807017608 12483 0.020327392 1712891360.807055429
1712891360.852340000 1712891360.832020152 12508 0.020319848 1712891360.832050429
1712891360.877330000 1712891360.857022697 12533 0.020307303 1712891360.857040429
1712891360.902428000 1712891360.882025242 12558 0.020402758 1712891360.882138429
1712891360.927424000 1712891360.907027787 12583 0.020396213 1712891360.907134429
1712891360.952345000 1712891360.932030331 12608 0.020314669 1712891360.932055429
1712891360.977359000 1712891360.957032876 12633 0.020326124 1712891360.957069429
1712891361.002411000 1712891360.982035421 12658 0.020375579 1712891360.982121429
1712891361.027352000 1712891361.007037966 12683 0.020314034 1712891361.007062429
1712891361.052361000 1712891361.032040510 12708 0.020320490 1712891361.032071429
1712891361.077382000 1712891361.057043055 12733 0.020338945 1712891361.057092429
1712891361.102377000 1712891361.082045600 12758 0.020331400 1712891361.082087429
1712891361.127332000 1712891361.107048144 12783 0.020283856 1712891361.107048144
1712891361.152409000 1712891361.132050689 12808 0.020358311 1712891361.132125144
1712891361.177356000 1712891361.157053234 12833 0.020302766 1712891361.157072144
1712891361.202425000 1712891361.182055779 12858 0.020369221 1712891361.182141144
1712891361.227387000 1712891361.207058323 12883 0.020328677 1712891361.207103144
1712891361.252359000 1712891361.232060868 12908 0.020298132 1712891361.232075144
1712891361.277482000 1712891361.257063413 12933 0.020418587 1712891361.257198144
1712891361.302493000 1712891361.282065958 12958 0.020427042 1712891361.282209144
1712891361.327357000 1712891361.307068502 12983 0.020288498 1712891361.307073144
1712891361.352393000 1712891361.332071047 13008 0.020321953 1712891361.332109144
1712891361.377377000 1712891361.357073592 13033 0.020303408 1712891361.357093144
1712891361.402408000 1712891361.382076137 13058 0.020331863 1712891361.382124144
1712891361.427366000 1712891361.407078681 13083 0.020287319 1712891361.407082144
1712891361.452443000 1712891361.432081226 13108 0.020361774 1712891361.432159144
1712891361.477400000 1712891361.457083771 13133 0.020316229 1712891361.457116144
1712891361.502396000 1712891361.482086316 13158 0.020309684 1712891361.482112144
1712891361.527370000 1712891361.507088860 13183 0.020281140 1712891361.507088860
1712891361.552337000 1712891361.532091405 13208 0.020245595 1712891361.532091405
1712891361.577401000 1712891361.557093950 13233 0.020307050 1712891361.557155405
1712891361.602456000 1712891361.582096495 13258 0.020359505 1712891361.582210405
1712891361.627438000 1712891361.607099039 13283 0.020338961 1712891361.607192405
1712891361.652389000 1712891361.632101584 13308 0.020287416 1712891361.632143405
1712891361.677381000 1712891361.657104129 13333 0.020276871 1712891361.657135405
1712891361.702415000 1712891361.682106674 13358 0.020308326 1712891361.682169405
1712891361.727391000 1712891361.707109218 13383 0.020281782 1712891361.707145405
1712891361.752416000 1712891361.732111763 13408 0.020304237 1712891361.732170405
1712891361.777366000 1712891361.757114308 13433 0.020251692 1712891361.757120405
1712891361.802419000 1712891361.782116853 13458 0.020302147 1712891361.782173405
1712891361.827513000 1712891361.807119397 13483 0.020393603 1712891361.807267405
1712891361.852397000 1712891361.832121942 13508 0.020275058 1712891361.832151405
1712891361.877410000 1712891361.857124487 13533 0.020285513 1712891361.857164405
1712891361.902446000 1712891361.882127032 13558 0.020318968 1712891361.882200405
1712891361.927334000 1712891361.907129576 13583 0.020204424 1712891361.907129576
1712891361.952402000 1712891361.932132121 13608 0.020269879 1712891361.932197576
1712891361.977424000 1712891361.957134666 13633 0.020289334 1712891361.957219576
1712891362.002496000 1712891361.982137211 13658 0.020358789 1712891361.982291576
1712891362.027422000 1712891362.007139755 13683 0.020282245 1712891362.007217576
1712891362.052445000 1712891362.032142300 13708 0.020302700 1712891362.032240576
1712891362.077402000 1712891362.057144845 13733 0.020257155 1712891362.057197576
1712891362.102409000 1712891362.082147390 13758 0.020261610 1712891362.082204576
1712891362.127432000 1712891362.107149934 13783 0.020282066 1712891362.107227576
1712891362.152406000 1712891362.132152479 13808 0.020253521 1712891362.132201576
1712891362.177431000 1712891362.157155024 13833 0.020275976 1712891362.157226576
1712891362.202476000 1712891362.182157569 13858 0.020318431 1712891362.182271576
1712891362.227443000 1712891362.207160113 13883 0.020282887 1712891362.207238576
1712891362.252398000 1712891362.232162658 13908 0.020235342 1712891362.232193576
1712891362.277438000 1712891362.257165203 13933 0.020272797 1712891362.257233576
1712891362.302475000 1712891362.282167748 13958 0.020307252 1712891362.282270576
1712891362.327401000 1712891362.307170292 13983 0.020230708 1712891362.307196576
1712891362.352396000 1712891362.332172837 14008 0.020223163 1712891362.332191576
1712891362.377437000 1712891362.357175382 14033 0.020261618 1712891362.357232576
1712891362.402502000 1712891362.382177927 14058 0.020324073 1712891362.382297576
1712891362.427408000 1712891362.407180471 14083 0.020227529 1712891362.407203576
1712891362.452462000 1712891362.432183016 14108 0.020278984 1712891362.432257576
1712891362.477493000 1712891362.457185561 14133 0.020307439 1712891362.457288576
1712891362.502515000 1712891362.482188106 14158 0.020326894 1712891362.482310576
1712891362.527403000 1712891362.507190650 14183 0.020212350 1712891362.507198576
1712891362.552436000 1712891362.532193195 14208 0.020242805 1712891362.532231576
1712891362.577401000 1712891362.557195740 14233 0.020205260 1712891362.557196576
1712891362.602493000 1712891362.582198285 14258 0.020294715 1712891362.582288576
1712891362.627463000 1712891362.607200829 14283 0.020262171 1712891362.607258576
1712891362.652431000 1712891362.632203374 14308 0.020227626 1712891362.632226576
1712891362.677428000 1712891362.657205919 14333 0.020222081 1712891362.657223576
1712891362.702472000 1712891362.682208464 14358 0.020263536 1712891362.682267576
1712891362.727461000 1712891362.707211008 14383 0.020249992 1712891362.707256576
1712891362.752459000 1712891362.732213553 14408 0.020245447 1712891362.732254576
1712891362.777410000 1712891362.757216098 14433 0.020193902 1712891362.757216098
1712891362.802441000 1712891362.782218643 14458 0.020222357 1712891362.782247098
1712891362.827419000 1712891362.807221187 14483 0.020197813 1712891362.807225098
1712891362.852442000 1712891362.832223732 14508 0.020218268 1712891362.832248098
1712891362.877482000 1712891362.857226277 14533 0.020255723 1712891362.857288098
1712891362.902480000 1712891362.882228822 14558 0.020251178 1712891362.882286098
1712891362.927459000 1712891362.907231366 14583 0.020227634 1712891362.907265098
1712891362.952427000 1712891362.932233911 14608 0.020193089 1712891362.932233911
1712891362.977453000 1712891362.957236456 14633 0.020216544 1712891362.957259911
1712891363.002502000 1712891362.982239001 14658 0.020262999 1712891362.982308911
1712891363.027436000 1712891363.007241545 14683 0.020194455 1712891363.007242911
1712891363.052431000 1712891363.032244090 14708 0.020186910 1712891363.032244090
1712891363.077505000 1712891363.057246635 14733 0.020258365 1712891363.057318090
1712891363.102403000 1712891363.082249180 14758 0.020153820 1712891363.082249180
1712891363.127412000 1712891363.107251724 14783 0.020160276 1712891363.107258180
1712891363.152456000 1712891363.132254269 14808 0.020201731 1712891363.132302180
1712891363.177425000 1712891363.157256814 14833 0.020168186 1712891363.157271180
1712891363.202404000 1712891363.182259359 14858 0.020144641 1712891363.182259359
1712891363.227467000 1712891363.207261903 14883 0.020205097 1712891363.207322359
1712891363.252521000 1712891363.232264448 14908 0.020256552 1712891363.232376359
1712891363.277396000 1712891363.257266993 14933 0.020129007 1712891363.257266993
1712891363.302486000 1712891363.282269538 14958 0.020216462 1712891363.282356993
1712891363.327456000 1712891363.307272082 14983 0.020183918 1712891363.307326993
1712891363.352462000 1712891363.332274627 15008 0.020187373 1712891363.332332993
1712891363.377476000 1712891363.357277172 15033 0.020198828 1712891363.357346993
1712891363.402451000 1712891363.382279717 15058 0.020171283 1712891363.382321993
1712891363.427518000 1712891363.407282261 15083 0.020235739 1712891363.407388993
1712891363.452425000 1712891363.432284806 15108 0.020140194 1712891363.432295993
1712891363.477495000 1712891363.457287351 15133 0.020207649 1712891363.457365993
1712891363.502430000 1712891363.482289896 15158 0.020140104 1712891363.482300993
1712891363.527482000 1712891363.507292440 15183 0.020189560 1712891363.507352993
1712891363.552470000 1712891363.532294985 15208 0.020175015 1712891363.532340993
1712891363.577508000 1712891363.557297530 15233 0.020210470 1712891363.557378993
1712891363.602493000 1712891363.582300075 15258 0.020192925 1712891363.582363993
1712891363.627506000 1712891363.607302619 15283 0.020203381 1712891363.607376993
1712891363.652473000 1712891363.632305164 15308 0.020167836 1712891363.632343993
1712891363.677505000 1712891363.657307709 15333 0.020197291 1712891363.657375993
1712891363.702447000 1712891363.682310254 15358 0.020136746 1712891363.682317993
1712891363.727531000 1712891363.707312798 15383 0.020218202 1712891363.707401993
1712891363.752502000 1712891363.732315343 15408 0.020186657 1712891363.732372993
1712891363.777494000 1712891363.757317888 15433 0.020176112 1712891363.757364993
1712891363.802545000 1712891363.782320433 15458 0.020224567 1712891363.782415993
1712891363.827556000 1712891363.807322977 15483 0.020233023 1712891363.807426993
1712891363.852475000 1712891363.832325522 15508 0.020149478 1712891363.832345993
1712891363.877496000 1712891363.857328067 15533 0.020167933 1712891363.857366993
1712891363.902470000 1712891363.882330612 15558 0.020139388 1712891363.882340993
1712891363.927524000 1712891363.907333156 15583 0.020190844 1712891363.907394993
1712891363.952491000 1712891363.932335701 15608 0.020155299 1712891363.932361993
1712891363.977531000 1712891363.957338246 15633 0.020192754 1712891363.957401993
1712891364.002492000 1712891363.982340791 15658 0.020151209 1712891363.982362993
1712891364.027447000 1712891364.007343335 15683 0.020103665 1712891364.007343335
1712891364.052445000 1712891364.032345880 15708 0.020099120 1712891364.032345880
1712891364.077524000 1712891364.057348425 15733 0.020175575 1712891364.057424880
1712891364.102489000 1712891364.082350970 15758 0.020138030 1712891364.082389880
1712891364.127432000 1712891364.107353514 15783 0.020078486 1712891364.107353514
1712891364.152490000 1712891364.132356059 15808 0.020133941 1712891364.132411514
1712891364.177506000 1712891364.157358604 15833 0.020147396 1712891364.157427514
1712891364.202479000 1712891364.182361149 15858 0.020117851 1712891364.182400514
1712891364.227504000 1712891364.207363693 15883 0.020140307 1712891364.207425514
1712891364.252503000 1712891364.232366238 15908 0.020136762 1712891364.232424514
1712891364.277469000 1712891364.257368783 15933 0.020100217 1712891364.257390514
1712891364.302535000 1712891364.282371328 15958 0.020163672 1712891364.282456514
1712891364.327483000 1712891364.307373872 15983 0.020109128 1712891364.307404514
1712891364.352481000 1712891364.332376417 16008 0.020104583 1712891364.332402514
1712891364.377599000 1712891364.357378962 16033 0.020220038 1712891364.357520514
1712891364.402511000 1712891364.382381507 16058 0.020129493 1712891364.382432514
1712891364.427435000 1712891364.407384051 16083 0.020050949 1712891364.407384051
1712891364.452559000 1712891364.432386596 16108 0.020172404 1712891364.432508051
1712891364.477520000 1712891364.457389141 16133 0.020130859 1712891364.457469051
1712891364.502564000 1712891364.482391686 16158 0.020172314 1712891364.482513051
1712891364.527496000 1712891364.507394230 16183 0.020101770 1712891364.507445051
1712891364.552509000 1712891364.532396775 16208 0.020112225 1712891364.532458051
1712891364.577481000 1712891364.557399320 16233 0.020081680 1712891364.557430051
1712891364.602545000 1712891364.582401864 16258 0.020143136 1712891364.582494051
1712891364.627529000 1712891364.607404409 16283 0.020124591 1712891364.607478051
1712891364.652494000 1712891364.632406954 16308 0.020087046 1712891364.632443051
1712891364.677546000 1712891364.657409499 16333 0.020136501 1712891364.657495051
1712891364.702493000 1712891364.682412043 16358 0.020080957 1712891364.682442051
1712891364.727465000 1712891364.707414588 16383 0.020050412 1712891364.707414588
1712891364.752509000 1712891364.732417133 16408 0.020091867 1712891364.732458588
1712891364.777500000 1712891364.757419678 16433 0.020080322 1712891364.757449588
1712891364.802495000 1712891364.782422222 16458 0.020072778 1712891364.782444588
1712891364.827516000 1712891364.807424767 16483 0.020091233 1712891364.807465588
1712891364.852500000 1712891364.832427312 16508 0.020072688 1712891364.832449588
1712891364.877461000 1712891364.857429857 16533 0.020031143 1712891364.857429857
1712891364.902486000 1712891364.882432401 16558 0.020053599 1712891364.882454857
1712891364.927502000 1712891364.907434946 16583 0.020067054 1712891364.907470857
1712891364.952581000 1712891364.932437491 16608 0.020143509 1712891364.932549857
1712891364.977528000 1712891364.957440036 16633 0.020087964 1712891364.957496857
1712891365.002497000 1712891364.982442580 16658 0.020054420 1712891364.982465857
1712891365.027519000 1712891365.007445125 16683 0.020073875 1712891365.007487857
1712891365.052530000 1712891365.032447670 16708 0.020082330 1712891365.032498857
1712891365.077522000 1712891365.057450215 16733 0.020071785 1712891365.057490857
1712891365.102517000 1712891365.082452759 16758 0.020064241 1712891365.082485857
1712891365.127565000 1712891365.107455304 16783 0.020109696 1712891365.107533857
1712891365.152475000 1712891365.132457849 16808 0.020017151 1712891365.132457849
1712891365.177571000 1712891365.157460394 16833 0.020110606 1712891365.157553849
1712891365.202489000 1712891365.182462938 16858 0.020026062 1712891365.182471849
1712891365.227509000 1712891365.207465483 16883 0.020043517 1712891365.207491849
1712891365.252518000 1712891365.232468028 16908 0.020049972 1712891365.232500849
1712891365.277518000 1712891365.257470573 16933 0.020047427 1712891365.257500849
1712891365.302524000 1712891365.282473117 16958 0.020050883 1712891365.282506849
1712891365.327608000 1712891365.307475662 16983 0.020132338 1712891365.307590849
1712891365.352513000 1712891365.332478207 17008 0.020034793 1712891365.332495849
1712891365.377587000 1712891365.357480752 17033 0.020106248 1712891365.357569849
1712891365.402505000 1712891365.382483296 17058 0.020021704 1712891365.382487849
1712891365.427623000 1712891365.407485841 17083 0.020137159 1712891365.407605849
1712891365.452550000 1712891365.432488386 17108 0.020061614 1712891365.432532849
1712891365.477513000 1712891365.457490931 17133 0.020022069 1712891365.457495849
1712891365.502529000 1712891365.482493475 17158 0.020035525 1712891365.482511849
1712891365.527555000 1712891365.507496020 17183 0.020058980 1712891365.507537849
1712891365.552609000 1712891365.532498565 17208 0.020110435 1712891365.532591849
1712891365.577595000 1712891365.557501110 17233 0.020093890 1712891365.557577849
1712891365.602533000 1712891365.582503654 17258 0.020029346 1712891365.582515849
1712891365.627527000 1712891365.607506199 17283 0.020020801 1712891365.607509849
1712891365.652494000 1712891365.632508744 17308 0.019985256 1712891365.632508744
1712891365.677557000 1712891365.657511289 17333 0.020045711 1712891365.657571744
1712891365.702586000 1712891365.682513833 17358 0.020072167 1712891365.682600744
1712891365.727578000 1712891365.707516378 17383 0.020061622 1712891365.707592744
1712891365.752557000 1712891365.732518923 17408 0.020038077 1712891365.732571744
1712891365.777592000 1712891365.757521468 17433 0.020070532 1712891365.757606744
1712891365.802553000 1712891365.782524012 17458 0.020028988 1712891365.782567744
1712891365.827558000 1712891365.807526557 17483 0.020031443 1712891365.807572744
1712891365.852651000 1712891365.832529102 17508 0.020121898 1712891365.832665744
1712891365.877573000 1712891365.857531647 17533 0.020041353 1712891365.857587744
1712891365.902578000 1712891365.882534191 17558 0.020043809 1712891365.882592744
1712891365.927559000 1712891365.907536736 17583 0.020022264 1712891365.907573744
1712891365.952584000 1712891365.932539281 17608 0.020044719 1712891365.932598744
1712891365.977659000 1712891365.957541826 17633 0.020117174 1712891365.957673744
1712891366.002581000 1712891365.982544370 17658 0.020036630 1712891365.982595744
1712891366.027579000 1712891366.007546915 17683 0.020032085 1712891366.007593744
1712891366.052556000 1712891366.032549460 17708 0.020006540 1712891366.032570744
1712891366.077523000 1712891366.057552005 17733 0.019970995 1712891366.057552005
1712891366.102661000 1712891366.082554549 17758 0.020106451 1712891366.082690005
1712891366.127627000 1712891366.107557094 17783 0.020069906 1712891366.107656005
1712891366.152533000 1712891366.132559639 17808 0.019973361 1712891366.132562005
1712891366.177575000 1712891366.157562184 17833 0.020012816 1712891366.157604005
1712891366.202603000 1712891366.182564728 17858 0.020038272 1712891366.182632005
1712891366.227541000 1712891366.207567273 17883 0.019973727 1712891366.207570005
1712891366.252522000 1712891366.232569818 17908 0.019952182 1712891366.232569818
1712891366.277583000 1712891366.257572363 17933 0.020010637 1712891366.257630818
1712891366.302557000 1712891366.282574907 17958 0.019982093 1712891366.282604818
1712891366.327604000 1712891366.307577452 17983 0.020026548 1712891366.307651818
1712891366.352621000 1712891366.332579997 18008 0.020041003 1712891366.332668818
1712891366.377554000 1712891366.357582542 18033 0.019971458 1712891366.357601818
1712891366.402574000 1712891366.382585086 18058 0.019988914 1712891366.382621818
1712891366.427560000 1712891366.407587631 18083 0.019972369 1712891366.407607818
1712891366.452542000 1712891366.432590176 18108 0.019951824 1712891366.432590176
1712891366.477667000 1712891366.456592619 18132 0.021074381 1712891366.457715176
1712891366.502558000 1712891366.481595164 18157 0.020962836 1712891366.482606176
1712891366.527581000 1712891366.506597708 18182 0.020983292 1712891366.507629176
1712891366.552543000 1712891366.531600253 18207 0.020942747 1712891366.532591176
1712891366.577602000 1712891366.556602798 18232 0.020999202 1712891366.557650176
1712891366.602562000 1712891366.581605343 18257 0.020956657 1712891366.582610176
1712891366.627518000 1712891366.606607887 18282 0.020910113 1712891366.607566176
1712891366.652580000 1712891366.631610432 18307 0.020969568 1712891366.632628176
1712891366.677592000 1712891366.656612977 18332 0.020979023 1712891366.657640176
1712891366.702619000 1712891366.681615522 18357 0.021003478 1712891366.682667176
1712891366.727549000 1712891366.706618066 18382 0.020930934 1712891366.707597176
1712891366.752573000 1712891366.731620611 18407 0.020952389 1712891366.732621176
1712891366.777600000 1712891366.756623156 18432 0.020976844 1712891366.757648176
1712891366.802607000 1712891366.781625701 18457 0.020981299 1712891366.782655176
1712891366.827597000 1712891366.806628245 18482 0.020968755 1712891366.807645176
1712891366.852571000 1712891366.831630790 18507 0.020940210 1712891366.832619176
1712891366.877544000 1712891366.856633335 18532 0.020910665 1712891366.857592176
1712891366.902644000 1712891366.881635880 18557 0.021008120 1712891366.882692176
1712891366.927636000 1712891366.906638424 18582 0.020997576 1712891366.907684176
1712891366.952580000 1712891366.931640969 18607 0.020939031 1712891366.932628176
1712891366.977683000 1712891366.956643514 18632 0.021039486 1712891366.957731176
1712891367.002602000 1712891366.981646059 18657 0.020955941 1712891366.982650176
1712891367.027569000 1712891367.006648603 18682 0.020920397 1712891367.007617176
1712891367.052579000 1712891367.031651148 18707 0.020927852 1712891367.032627176
1712891367.077603000 1712891367.056653693 18732 0.020949307 1712891367.057651176
1712891367.102605000 1712891367.081656238 18757 0.020948762 1712891367.082653176
1712891367.127631000 1712891367.106658782 18782 0.020972218 1712891367.107679176
1712891367.152691000 1712891367.131661327 18807 0.021029673 1712891367.132739176
1712891367.177653000 1712891367.156663872 18832 0.020989128 1712891367.157701176
1712891367.202564000 1712891367.181666417 18857 0.020897583 1712891367.182612176
1712891367.227655000 1712891367.206668961 18882 0.020986039 1712891367.207703176
1712891367.252596000 1712891367.231671506 18907 0.020924494 1712891367.232644176
1712891367.277589000 1712891367.256674051 18932 0.020914949 1712891367.257637176
1712891367.302654000 1712891367.281676596 18957 0.020977404 1712891367.282702176
1712891367.327586000 1712891367.306679140 18982 0.020906860 1712891367.307634176
1712891367.352617000 1712891367.331681685 19007 0.020935315 1712891367.332665176
1712891367.377600000 1712891367.356684230 19032 0.020915770 1712891367.357648176
1712891367.402634000 1712891367.381686775 19057 0.020947225 1712891367.382682176
1712891367.427646000 1712891367.406689319 19082 0.020956681 1712891367.407694176
1712891367.452583000 1712891367.431691864 19107 0.020891136 1712891367.432631176
1712891367.477592000 1712891367.456694409 19132 0.020897591 1712891367.457640176
1712891367.502656000 1712891367.481696954 19157 0.020959046 1712891367.482704176
1712891367.527696000 1712891367.506699498 19182 0.020996502 1712891367.507744176
1712891367.552670000 1712891367.531702043 19207 0.020967957 1712891367.532718176
1712891367.577612000 1712891367.556704588 19232 0.020907412 1712891367.557660176
1712891367.602650000 1712891367.581707132 19257 0.020942868 1712891367.582698176
1712891367.627630000 1712891367.606709677 19282 0.020920323 1712891367.607678176
1712891367.652609000 1712891367.631712222 19307 0.020896778 1712891367.632657176
1712891367.677602000 1712891367.656714767 19332 0.020887233 1712891367.657650176
1712891367.702705000 1712891367.681717311 19357 0.020987689 1712891367.682753176
1712891367.727581000 1712891367.706719856 19382 0.020861144 1712891367.707629176
1712891367.752593000 1712891367.731722401 19407 0.020870599 1712891367.732641176
1712891367.777606000 1712891367.756724946 19432 0.020881054 1712891367.757654176
1712891367.802648000 1712891367.781727490 19457 0.020920510 1712891367.782696176
1712891367.827587000 1712891367.806730035 19482 0.020856965 1712891367.807635176
1712891367.852627000 1712891367.831732580 19507 0.020894420 1712891367.832675176
1712891367.877659000 1712891367.856735125 19532 0.020923875 1712891367.857707176
1712891367.902644000 1712891367.881737669 19557 0.020906331 1712891367.882692176
1712891367.927598000 1712891367.906740214 19582 0.020857786 1712891367.907646176
1712891367.952694000 1712891367.931742759 19607 0.020951241 1712891367.932742176
1712891367.977645000 1712891367.956745304 19632 0.020899696 1712891367.957693176
1712891368.002696000 1712891367.981747848 19657 0.020948152 1712891367.982744176
1712891368.027636000 1712891368.006750393 19682 0.020885607 1712891368.007684176
1712891368.052669000 1712891368.031752938 19707 0.020916062 1712891368.032717176
1712891368.077740000 1712891368.056755483 19732 0.020984517 1712891368.057788176
1712891368.102667000 1712891368.081758027 19757 0.020908973 1712891368.082715176
1712891368.127766000 1712891368.106760572 19782 0.021005428 1712891368.107814176
1712891368.152634000 1712891368.131763117 19807 0.020870883 1712891368.132682176
1712891368.177663000 1712891368.156765662 19832 0.020897338 1712891368.157711176
